dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-07-07_21-39-19,B001,48,23,114010,69,0
22-07-07_21-39-20,B001,38,19,114015,69,0
22-07-07_21-39-20,B001,38,19,114020,69,0
22-07-07_21-39-21,B001,38,19,114025,69,0
22-07-07_21-39-21,B001,38,19,114034,69,0
22-07-07_21-39-21,B001,37,19,114039,69,0
22-07-07_21-39-22,B001,37,19,114044,69,0
22-07-07_21-39-22,B001,37,19,114053,69,0
22-07-07_21-39-22,B001,30,17,114058,69,0
22-07-07_21-39-23,B001,30,17,114065,69,0
22-07-07_21-39-23,B001,32,17,114070,69,0
22-07-07_21-39-23,B001,32,18,114075,69,0
22-07-07_21-39-24,B001,32,18,114080,69,0
22-07-07_21-39-24,B001,32,17,114085,69,0
22-07-07_21-39-24,B001,32,18,114092,69,0
22-07-07_21-39-25,B001,27,17,114097,69,0
22-07-07_21-39-25,B001,27,17,114102,69,0
22-07-07_21-39-25,B017 (3),27,17,114117,69,0
22-07-07_21-39-26,B017 (3),46,22,114122,69,0
22-07-07_21-39-26,B001,46,22,114150,69,0
22-07-07_21-39-27,B001,38,19,114155,69,0
22-07-07_21-39-27,B001,38,19,114160,69,0
22-07-07_21-39-27,B001,38,19,114165,69,0
22-07-07_21-39-28,B001,38,19,114170,69,0
22-07-07_21-39-28,B001,38,19,114175,69,0
22-07-07_21-39-28,B001,38,19,114180,69,0
22-07-07_21-39-29,B017 (3),38,19,114206,69,0
22-07-07_21-39-29,B017 (3),51,24,114211,69,0
22-07-07_21-39-31,B22 1 (3),73,32,114307,69,0
22-07-07_21-39-31,B22 1 (3),62,33,114312,69,0
22-07-07_21-39-32,B22 1 (3),76,60,114357,69,0
22-07-07_21-39-32,B22 1 (3),61,31,114362,69,0
22-07-07_21-39-32,B22 1 (3),61,31,114367,69,0
22-07-07_21-39-33,B22 1 (3),61,31,114372,69,0
22-07-07_21-39-33,B22 1 (3),61,31,114377,69,0
22-07-07_21-39-33,B22 1 (3),60,30,114382,69,0
22-07-07_21-39-34,B22 1 (3),60,30,114387,69,0
22-07-07_21-39-34,B22 1 (3),60,30,114392,69,0
22-07-07_21-39-34,B22 1 (3),60,30,114397,69,0
22-07-07_21-39-35,B22 1 (3),60,30,114402,69,0
22-07-07_21-39-35,B22 1 (3),60,30,114407,69,0
22-07-07_21-39-35,B22 1 (3),60,29,114412,69,0
22-07-07_21-39-36,B22 1 (3),60,29,114421,69,0
22-07-07_21-39-36,B22 1 (3),63,32,114426,69,0
22-07-07_21-39-36,B22 1 (3),63,32,114431,69,0
22-07-07_21-39-37,B22 1 (3),63,32,114436,69,0
22-07-07_21-39-37,B22 1 (3),63,32,114441,69,0
22-07-07_21-39-37,B22 1 (3),63,32,114446,69,0
22-07-07_21-39-38,B22 1 (3),63,31,114451,69,0
22-07-07_21-39-38,B22 1 (3),63,31,114456,69,0
22-07-07_21-39-38,B22 1 (3),64,32,114461,69,0
22-07-07_21-39-39,B22 1 (3),64,32,114466,69,0
22-07-07_21-39-39,B22 1 (3),64,32,114471,69,0
22-07-07_21-39-39,B22 1 (3),64,32,114476,69,0
22-07-07_21-39-40,B22 1 (3),64,32,114481,69,0
22-07-07_21-39-40,B22 1 (3),64,32,114486,69,0
22-07-07_21-39-40,B22 1 (3),64,31,114491,69,0
22-07-07_21-39-41,B22 1 (3),62,30,114496,69,0
22-07-07_21-39-41,B22 1 (3),62,30,114501,69,0
22-07-07_21-39-41,B22 1 (3),62,30,114506,69,0
22-07-07_21-39-42,B22 1 (3),62,30,114511,69,0
22-07-07_21-39-42,B22 1 (3),62,29,114516,69,0
22-07-07_21-39-42,B22 1 (3),63,30,114521,69,0
22-07-07_21-39-43,B22 1 (3),63,30,114526,69,0
22-07-07_21-39-43,B22 1 (3),63,30,114531,69,0
22-07-07_21-39-43,B22 1 (3),63,30,114536,69,0
22-07-07_21-39-46,B017 (3),52,7,114697,70,0
22-07-07_21-39-46,B017 (3),32,14,114702,70,0
22-07-07_21-39-47,B001,31,14,114747,70,0
22-07-07_21-39-47,B001,21,12,114752,70,0
22-07-07_21-39-47,B001,20,12,114759,70,0
22-07-07_21-39-48,B001,21,12,114764,70,0
22-07-07_21-39-48,B001,20,12,114769,70,0
22-07-07_21-39-48,B001,20,12,114774,70,0
22-07-07_21-39-49,B011 (2),42,8,114853,70,0
22-07-07_21-39-50,B011 (2),72,38,114858,70,0
22-07-07_21-39-50,B011 (2),72,38,114863,70,0
22-07-07_21-39-50,B011 (2),72,37,114868,70,0
22-07-07_21-39-51,BridgeSlope_Simple (1),77,24,114903,70,0
22-07-07_21-39-51,BridgeSlope_Simple (1),82,66,114908,70,0
22-07-07_21-39-52,BridgeSlope_Simple (1),99,65,114913,70,0
22-07-07_21-39-52,5 (3),81,66,114921,70,0
22-07-07_21-39-52,5 (3),81,66,114926,70,1
22-07-07_21-39-53,5 (3),81,66,114931,70,0
22-07-07_21-39-53,5 (3),81,66,114936,70,0
22-07-07_21-39-53,5 (3),81,66,114941,70,0
22-07-07_21-39-54,streetLight2 (33),81,66,114952,70,0
22-07-07_21-39-54,streetLight2 (33),101,19,114957,70,0
22-07-07_21-39-54,streetLight2 (33),101,19,114962,70,0
22-07-07_21-39-57,BridgeSlope_Simple (1),45,6,115134,70,0
22-07-07_21-39-57,BridgeSlope_Simple (1),71,63,115138,70,0
22-07-07_21-39-57,BridgeSlope_Simple (1),72,62,115144,70,0
22-07-07_21-39-58,BridgeSlope_Simple (1),72,62,115149,70,0
22-07-07_21-39-58,face_416,50,5,115207,70,0
22-07-07_21-39-59,face_416,56,5,115212,70,0
22-07-07_21-39-59,face_416,58,6,115217,70,0
22-07-07_21-39-59,face_416,55,5,115223,70,1
22-07-07_21-40-00,face_416,54,5,115228,70,0
22-07-07_21-40-00,face_416,54,5,115232,70,0
22-07-07_21-40-00,face_416,54,5,115237,70,0
22-07-07_21-40-01,face_416,62,6,115242,70,0
22-07-07_21-40-03,face_416,59,2,115429,70,0
22-07-07_21-40-03,face_416,37,3,115434,70,1
22-07-07_21-40-10,metalBench (6),126,27,116034,70,0
22-07-07_21-40-11,metalBench (6),122,38,116039,70,0
22-07-07_21-40-11,metalBench (6),122,38,116044,70,0
22-07-07_21-40-11,metalBench (6),122,38,116049,70,0
22-07-07_21-40-12,metalBench (6),121,38,116054,70,0
22-07-07_21-40-12,metalBench (8),122,33,116067,70,0
22-07-07_21-40-13,5 (3),96,19,116150,70,0
22-07-07_21-40-13,5 (3),85,93,116155,70,0
22-07-07_21-40-14,5 (3),95,64,116160,70,0
22-07-07_21-40-14,Pine_005_02,85,92,116165,70,0
22-07-07_21-40-14,Pine_005_02,94,63,116170,70,0
22-07-07_21-40-15,Pine_005_02,94,63,116175,70,0
22-07-07_21-40-15,Pine_005_02,94,63,116180,70,0
22-07-07_21-40-15,Pine_005_02,94,63,116185,70,0
22-07-07_21-40-16,BridgeSlope_Simple (1),94,62,116193,70,0
22-07-07_21-40-16,BridgeSlope_Simple (1),96,49,116198,71,0
22-07-07_21-40-16,BridgeSlope_Simple (1),96,49,116203,71,0
22-07-07_21-40-17,Pine_005_02,96,49,116224,71,0
22-07-07_21-40-17,Pine_005_02,94,62,116229,71,0
22-07-07_21-40-17,Pine_005_02,94,62,116240,71,0
22-07-07_21-40-18,Pine_005_02,94,61,116245,71,0
22-07-07_21-40-18,Pine_005_02,95,61,116250,71,0
22-07-07_21-40-18,Pine_005_02,95,61,116255,71,0
22-07-07_21-40-19,Pine_005_02,95,61,116260,71,0
22-07-07_21-40-19,Pine_005_02,95,61,116265,71,0
22-07-07_21-40-19,5 (3),95,61,116270,71,0
22-07-07_21-40-20,5 (3),86,90,116275,71,0
22-07-07_21-40-22,face_615,92,8,116442,71,0
22-07-07_21-40-22,face_615,90,43,116447,71,0
22-07-07_21-40-22,face_615,90,43,116452,71,0
22-07-07_21-40-23,face_615,90,43,116463,71,0
22-07-07_21-40-23,face_615,90,43,116468,71,0
22-07-07_21-40-23,face_615,90,43,116473,71,0
22-07-07_21-40-24,face_615,90,42,116478,71,0
22-07-07_21-40-25,face_615,89,9,116527,71,0
22-07-07_21-40-25,face_615,89,41,116532,71,0
22-07-07_21-40-25,face_615,89,41,116537,71,0
22-07-07_21-40-26,face_615,89,41,116542,71,0
22-07-07_21-40-26,face_615,89,41,116547,71,0
22-07-07_21-40-26,face_615,88,41,116552,71,0
22-07-07_21-40-27,face_615,88,40,116557,71,0
22-07-07_21-40-27,face_615,88,40,116562,71,0
22-07-07_21-40-27,face_615,88,40,116567,71,0
22-07-07_21-40-28,face_615,88,40,116572,71,0
22-07-07_21-40-28,face_615,88,40,116577,71,0
22-07-07_21-40-28,face_615,88,40,116582,71,0
22-07-07_21-40-29,face_615,88,40,116587,71,0
22-07-07_21-40-29,face_615,87,40,116592,71,0
22-07-07_21-40-29,face_615,88,40,116597,71,0
22-07-07_21-40-29,face_615,87,39,116602,71,0
22-07-07_21-40-30,face_615,87,39,116607,71,0
22-07-07_21-40-30,face_615,88,39,116612,71,0
22-07-07_21-40-30,face_615,87,39,116617,71,0
22-07-07_21-40-31,face_624,87,39,116628,71,0
22-07-07_21-40-31,face_624,76,40,116633,71,0
22-07-07_21-40-32,face_624,76,40,116638,71,0
22-07-07_21-40-32,face_624,76,40,116643,71,0
22-07-07_21-40-32,face_624,76,40,116648,71,0
22-07-07_21-40-32,face_624,76,40,116653,71,0
22-07-07_21-40-33,face_624,76,40,116658,71,0
22-07-07_21-40-33,face_624,76,40,116663,71,0
22-07-07_21-40-33,face_624,75,40,116668,71,0
22-07-07_21-40-34,face_615,77,40,116680,71,0
22-07-07_21-40-34,face_615,86,38,116685,71,0
22-07-07_21-40-34,face_615,87,38,116690,71,0
22-07-07_21-40-35,face_615,87,38,116695,71,0
22-07-07_21-40-35,face_615,86,38,116700,71,0
22-07-07_21-40-35,face_615,86,38,116707,71,0
22-07-07_21-40-36,face_615,88,38,116713,71,0
22-07-07_21-40-36,face_615,87,38,116718,71,0
22-07-07_21-40-36,face_615,87,38,116723,71,0
22-07-07_21-40-37,face_615,87,38,116728,71,0
22-07-07_21-40-37,face_615,87,38,116733,71,0
22-07-07_21-40-37,face_615,87,38,116740,71,0
22-07-07_21-40-38,face_615,85,38,116745,71,0
22-07-07_21-40-38,face_615,85,38,116750,71,0
22-07-07_21-40-38,face_615,85,38,116755,71,0
22-07-07_21-40-39,face_615,85,38,116760,71,0
22-07-07_21-40-39,face_615,84,38,116765,71,0
22-07-07_21-40-39,face_615,85,38,116770,71,0
22-07-07_21-40-40,face_615,85,38,116775,71,0
22-07-07_21-40-40,face_615,85,38,116780,71,0
22-07-07_21-40-40,face_615,85,38,116785,71,0
22-07-07_21-40-40,face_615,85,38,116790,71,0
22-07-07_21-40-41,face_615,85,38,116798,71,0
22-07-07_21-40-41,face_615,88,37,116803,71,0
22-07-07_21-40-41,face_615,88,37,116808,71,0
22-07-07_21-40-42,face_615,87,37,116813,71,0
22-07-07_21-40-42,face_615,87,37,116818,71,0
22-07-07_21-40-42,face_615,87,37,116823,71,0
22-07-07_21-40-43,face_615,88,37,116828,71,0
22-07-07_21-40-43,face_615,88,37,116835,71,0
22-07-07_21-40-43,face_615,88,37,116840,71,0
22-07-07_21-40-44,face_615,89,37,116845,71,0
22-07-07_21-40-44,face_615,88,37,116850,71,0
22-07-07_21-40-44,face_615,89,37,116855,71,0
22-07-07_21-40-45,face_615,88,37,116860,71,0
22-07-07_21-40-45,face_615,88,37,116865,71,0
22-07-07_21-40-45,face_615,88,37,116880,71,0
22-07-07_21-40-46,face_615,89,37,116885,71,0
22-07-07_21-40-46,face_615,88,37,116890,71,0
22-07-07_21-40-46,face_615,88,37,116895,71,0
22-07-07_21-40-47,face_615,88,37,116900,71,0
22-07-07_21-40-47,face_615,88,37,116905,71,0
22-07-07_21-40-47,face_615,89,37,116910,71,0
22-07-07_21-40-48,face_615,89,37,116922,71,0
22-07-07_21-40-48,face_615,90,37,116927,71,0
22-07-07_21-40-48,face_615,90,37,116932,71,0
22-07-07_21-40-49,face_615,90,37,116945,71,0
22-07-07_21-40-49,face_615,88,37,116950,71,0
22-07-07_21-40-49,face_615,88,37,116955,71,0
22-07-07_21-40-50,face_615,88,37,116960,71,0
22-07-07_21-40-50,face_615,88,37,116965,71,0
22-07-07_21-40-50,face_615,88,37,116970,71,0
22-07-07_21-40-51,face_615,88,37,116975,71,0
22-07-07_21-40-51,face_615,91,37,116980,71,0
22-07-07_21-40-51,face_615,91,37,116985,71,0
22-07-07_21-40-52,face_615,90,37,116990,71,0
22-07-07_21-40-52,face_615,91,37,116996,71,0
22-07-07_21-40-52,face_615,93,37,117001,71,0
22-07-07_21-40-52,face_615,92,37,117006,71,0
22-07-07_21-40-53,face_615,92,37,117011,71,0
22-07-07_21-40-53,face_615,92,37,117016,71,0
22-07-07_21-40-53,face_615,92,37,117021,71,0
22-07-07_21-40-54,face_615,92,37,117026,71,0
22-07-07_21-40-54,face_615,92,37,117032,71,0
22-07-07_21-40-55,face_615,91,37,117044,71,0
22-07-07_21-40-55,face_615,91,37,117049,71,0
22-07-07_21-40-55,face_615,91,37,117054,71,0
22-07-07_21-40-55,face_615,91,37,117059,71,0
22-07-07_21-40-56,face_615,91,37,117064,71,0
22-07-07_21-40-56,face_615,91,37,117069,71,0
22-07-07_21-40-56,face_615,91,37,117075,71,0
22-07-07_21-40-57,face_615,91,37,117085,71,0
22-07-07_21-40-57,face_615,91,37,117090,71,0
22-07-07_21-40-58,face_615,91,37,117096,71,0
22-07-07_21-40-58,face_615,163,14,117101,71,0
22-07-07_21-40-58,face_615,89,28,117106,71,0
22-07-07_21-40-58,face_615,90,29,117111,71,0
22-07-07_21-40-59,face_615,90,30,117116,71,0
22-07-07_21-40-59,face_615,90,31,117129,71,0
22-07-07_21-41-00,face_615,90,37,117145,71,0
22-07-07_21-41-00,face_615,92,37,117150,71,0
22-07-07_21-41-00,face_615,92,37,117162,71,0
22-07-07_21-41-01,face_615,91,37,117167,71,0
22-07-07_21-41-01,face_615,89,37,117190,71,0
22-07-07_21-41-01,face_615,88,37,117195,71,0
22-07-07_21-41-02,face_615,88,37,117209,71,0
22-07-07_21-41-02,face_615,86,37,117222,71,0
22-07-07_21-41-03,face_615,86,37,117227,71,0
22-07-07_21-41-03,face_615,86,37,117241,71,0
22-07-07_21-41-03,face_615,90,37,117255,71,0
22-07-07_21-41-04,face_615,89,37,117267,71,0
22-07-07_21-41-04,face_615,89,37,117272,71,0
22-07-07_21-41-04,face_615,89,37,117277,71,0
22-07-07_21-41-05,face_615,89,37,117282,71,0
22-07-07_21-41-05,face_615,89,37,117287,71,0
22-07-07_21-41-05,face_615,89,37,117309,71,0
22-07-07_21-41-06,face_615,87,38,117323,71,0
22-07-07_21-41-06,face_615,87,38,117328,71,0
22-07-07_21-41-07,face_615,87,38,117333,71,0
22-07-07_21-41-07,face_615,87,38,117338,71,0
22-07-07_21-41-07,face_615,87,38,117343,71,0
22-07-07_21-41-07,face_615,87,38,117348,71,0
22-07-07_21-41-08,face_615,87,38,117353,71,0
22-07-07_21-41-08,face_615,87,38,117361,71,0
22-07-07_21-41-08,face_615,89,37,117367,71,0
22-07-07_21-41-09,face_615,91,37,117372,71,0
22-07-07_21-41-09,face_615,91,37,117377,71,0
22-07-07_21-41-09,face_615,91,37,117382,71,0
22-07-07_21-41-10,BridgeSlope_Simple (1),91,37,117395,71,0
22-07-07_21-41-10,BridgeSlope_Simple (1),70,39,117400,71,0
22-07-07_21-41-10,BridgeSlope_Simple (1),70,39,117405,71,0
22-07-07_21-41-11,BridgeSlope_Simple (1),70,39,117410,71,0
22-07-07_21-41-11,BridgeSlope_Simple (1),70,39,117415,71,0
22-07-07_21-41-11,BridgeSlope_Simple (1),70,39,117420,71,0
22-07-07_21-41-15,face_624,99,2,117701,71,0
22-07-07_21-41-15,face_624,75,40,117711,71,0
22-07-07_21-41-15,face_624,74,40,117716,71,0
22-07-07_21-41-16,face_624,73,40,117721,71,0
22-07-07_21-41-16,face_624,74,40,117726,71,0
22-07-07_21-41-16,face_624,74,40,117731,71,0
22-07-07_21-41-17,face_624,74,40,117736,71,0
22-07-07_21-41-17,face_624,74,40,117741,71,0
22-07-07_21-41-17,face_624,74,40,117746,71,0
22-07-07_21-41-17,face_624,74,40,117751,71,0
22-07-07_21-41-18,face_624,74,40,117757,71,0
22-07-07_21-41-18,face_624,78,40,117762,71,0
22-07-07_21-41-18,face_624,78,40,117767,71,0
22-07-07_21-41-19,face_624,78,40,117772,71,0
22-07-07_21-41-19,face_624,78,40,117777,71,0
22-07-07_21-41-19,face_624,79,40,117782,71,0
22-07-07_21-41-20,face_624,101,37,117787,71,0
22-07-07_21-41-20,face_624,101,37,117792,71,0
22-07-07_21-41-21,face_615,80,40,117804,71,0
22-07-07_21-41-21,face_615,86,39,117809,71,0
22-07-07_21-41-21,face_615,86,39,117814,71,0
22-07-07_21-41-22,face_615,86,39,117819,71,0
22-07-07_21-41-22,face_615,86,39,117824,71,0
22-07-07_21-41-22,face_615,86,39,117829,71,0
22-07-07_21-41-25,Chairs (7),121,56,118074,72,0
22-07-07_21-41-26,builds (1),56,14,118137,72,0
22-07-07_21-41-26,builds (1),30,55,118142,72,0
22-07-07_21-41-27,builds (1),30,55,118147,72,0
22-07-07_21-41-27,builds (1),30,55,118152,72,0
22-07-07_21-41-30,B011 (2),54,19,118403,72,0
22-07-07_21-41-30,B011 (2),41,25,118408,72,0
22-07-07_21-41-31,B011 (2),41,25,118413,72,0
22-07-07_21-41-31,B011 (2),41,25,118422,72,0
22-07-07_21-41-31,B011 (2),40,24,118427,72,0
22-07-07_21-41-32,B011 (2),40,24,118432,72,0
22-07-07_21-41-32,B011 (2),40,24,118437,72,0
22-07-07_21-41-32,B011 (2),41,25,118442,72,0
22-07-07_21-41-33,B011 (2),41,25,118447,72,0
22-07-07_21-41-33,B011 (2),41,25,118452,72,0
22-07-07_21-41-33,B011 (2),41,25,118457,72,0
22-07-07_21-41-34,B011 (2),41,25,118462,72,0
22-07-07_21-41-34,B011 (2),41,25,118467,72,0
22-07-07_21-41-37,face_624,41,25,118690,72,0
22-07-07_21-41-37,face_624,91,25,118695,72,0
22-07-07_21-41-37,face_624,91,25,118700,72,0
22-07-07_21-41-38,face_624,91,25,118705,72,0
22-07-07_21-41-38,face_624,91,25,118710,72,0
22-07-07_21-41-41,BridgeSlope_Simple (1),117,17,118968,72,0
22-07-07_21-41-41,BridgeSlope_Simple (1),64,39,118973,72,0
22-07-07_21-41-41,BridgeSlope_Simple (1),64,39,118978,72,0
22-07-07_21-41-42,BridgeSlope_Simple (1),64,39,118983,72,0
22-07-07_21-41-42,BridgeSlope_Simple (1),64,39,118988,72,0
22-07-07_21-41-42,streetLight2 (37),64,39,118999,72,0
22-07-07_21-41-43,streetLight2 (37),129,14,119004,72,0
22-07-07_21-41-43,streetLight2 (37),129,14,119009,72,0
22-07-07_21-41-43,streetLight2 (37),129,14,119014,72,0
22-07-07_21-41-44,store2,59,24,119088,72,0
22-07-07_21-41-45,store2,99,24,119093,72,0
22-07-07_21-41-45,store2,98,24,119125,72,0
22-07-07_21-41-46,face_615,144,30,119161,72,0
22-07-07_21-41-47,face_615,54,33,119182,72,0
22-07-07_21-41-47,face_624,16,35,119188,72,0
22-07-07_21-41-47,face_624,44,39,119195,72,0
22-07-07_21-41-47,face_624,133,28,119200,72,0
22-07-07_21-41-48,face_624,133,28,119205,72,0
22-07-07_21-41-48,face_624,133,28,119210,72,0
22-07-07_21-41-48,face_624,43,37,119215,72,0
22-07-07_21-41-49,face_624,44,39,119220,72,0
22-07-07_21-41-49,face_624,44,39,119225,72,0
22-07-07_21-41-49,face_624,44,39,119234,72,0
22-07-07_21-41-50,face_624,44,37,119239,72,0
22-07-07_21-41-50,face_624,44,39,119243,72,0
22-07-07_21-41-50,face_624,44,39,119249,72,0
22-07-07_21-41-51,face_624,44,39,119253,72,0
22-07-07_21-41-51,face_624,44,38,119258,72,0
22-07-07_21-41-51,face_624,45,38,119264,72,0
22-07-07_21-41-52,face_624,45,38,119268,72,0
22-07-07_21-41-52,face_624,16,35,119273,72,0
22-07-07_21-41-52,face_624,44,38,119278,72,0
22-07-07_21-41-52,face_624,44,38,119283,72,0
22-07-07_21-41-53,face_624,45,38,119289,72,0
22-07-07_21-41-53,face_624,44,39,119293,72,0
22-07-07_21-41-53,face_624,44,38,119300,72,0
22-07-07_21-41-54,face_624,43,37,119305,72,0
22-07-07_21-41-54,face_624,44,39,119310,72,0
22-07-07_21-41-54,face_624,43,36,119316,72,0
22-07-07_21-41-55,face_624,44,39,119320,72,0
22-07-07_21-41-55,face_624,44,37,119325,72,0
22-07-07_21-41-55,face_624,44,37,119330,72,0
22-07-07_21-41-56,face_624,166,43,119365,72,0
22-07-07_21-41-56,face_624,43,36,119370,72,0
22-07-07_21-41-57,face_624,44,37,119375,72,0
22-07-07_21-41-57,face_624,44,37,119380,72,0
22-07-07_21-41-57,face_624,44,37,119385,72,0
22-07-07_21-41-58,face_624,44,39,119390,72,0
22-07-07_21-41-58,face_624,44,37,119395,72,0
22-07-07_21-41-58,face_615,44,37,119401,72,0
22-07-07_21-41-59,face_615,49,36,119407,72,0
22-07-07_21-41-59,face_615,49,36,119412,72,0
22-07-07_21-41-59,face_615,97,35,119417,72,0
22-07-07_21-41-59,face_615,17,35,119422,72,0
22-07-07_21-42-00,face_624,48,35,119435,72,0
22-07-07_21-42-00,face_624,44,38,119440,72,0
22-07-07_21-42-01,face_624,43,36,119445,72,0
22-07-07_21-42-01,face_624,43,36,119450,72,0
22-07-07_21-42-01,face_624,44,38,119456,72,0
22-07-07_21-42-01,face_624,44,36,119460,72,0
22-07-07_21-42-02,face_624,44,36,119465,72,0
22-07-07_21-42-02,face_624,133,27,119470,73,0
22-07-07_21-42-02,face_624,43,36,119475,73,0
